"","parent","cluster","depth","cellID","color"
"118","5","1","6","118","#FCC8C4"
"119","5","1","6","119","#FCC8C4"
"120","5","1","10","120","#F9918A"
"121","5","1","8","121","#FAACA7"
"122","5","1","11","122","#F8837B"
"123","5","1","6","123","#FCC8C4"
"124","5","1","11","124","#F8837B"
"125","5","1","8","125","#FAACA7"
"126","5","1","8","126","#FAACA7"
"127","5","1","12","127","#F8766D"
"128","5","1","12","128","#F8766D"
"129","6","3","12","129","#00BA38"
"130","6","3","11","130","#2AC559"
"131","5","6","7","131","#F564E3"
"132","6","3","12","132","#00BA38"
"133","6","2","12","133","#B79F00"
"134","6","2","11","134","#C3AF2A"
"135","5","6","7","135","#F564E3"
"136","5","6","7","136","#F564E3"
"137","5","6","7","137","#F564E3"
"138","5","6","7","138","#F564E3"
"139","5","6","4","139","#FBC1F3"
"140","6","2","10","140","#CFBF55"
"141","5","6","6","141","#F783E8"
"142","5","6","4","142","#FBC1F3"
"143","6","2","10","143","#CFBF55"
"144","6","2","12","144","#B79F00"
"145","5","6","6","145","#F783E8"
"146","5","6","6","146","#F783E8"
"147","5","6","6","147","#F783E8"
"148","5","6","7","148","#F564E3"
"149","5","6","4","149","#FBC1F3"
"150","5","6","4","150","#FBC1F3"
"151","5","6","4","151","#FBC1F3"
"152","5","6","4","152","#FBC1F3"
"153","5","6","5","153","#F9A2EE"
"154","5","6","4","154","#FBC1F3"
"155","6","3","8","155","#AAE8BC"
"156","6","3","8","156","#AAE8BC"
"157","5","6","5","157","#F9A2EE"
"158","5","6","4","158","#FBC1F3"
"159","5","6","4","159","#FBC1F3"
"160","6","2","9","160","#DBCF7F"
"161","6","3","8","161","#AAE8BC"
"162","6","3","8","162","#AAE8BC"
"163","5","6","7","163","#F564E3"
"164","5","6","7","164","#F564E3"
"165","5","6","7","165","#F564E3"
"166","5","6","7","166","#F564E3"
"167","5","6","7","167","#F564E3"
"168","5","6","7","168","#F564E3"
"169","6","3","9","169","#7FDC9B"
"170","6","3","11","170","#2AC559"
"171","6","3","11","171","#2AC559"
"172","5","6","7","172","#F564E3"
"173","6","3","11","173","#2AC559"
"174","5","6","7","174","#F564E3"
"175","6","3","9","175","#7FDC9B"
"176","5","6","7","176","#F564E3"
"177","5","6","4","177","#FBC1F3"
"178","5","6","4","178","#FBC1F3"
"179","6","2","9","179","#DBCF7F"
"180","6","2","12","180","#B79F00"
"181","6","2","8","181","#E7DFAA"
"182","6","2","8","182","#E7DFAA"
"183","6","2","11","183","#C3AF2A"
"184","6","2","8","184","#E7DFAA"
"185","6","2","10","185","#CFBF55"
"186","6","2","10","186","#CFBF55"
"187","6","2","10","187","#CFBF55"
"188","6","2","12","188","#B79F00"
"189","6","2","12","189","#B79F00"
"190","6","2","12","190","#B79F00"
"191","6","2","10","191","#CFBF55"
"192","6","2","11","192","#C3AF2A"
"193","6","2","10","193","#CFBF55"
"194","6","2","10","194","#CFBF55"
"195","6","2","12","195","#B79F00"
"196","6","2","12","196","#B79F00"
"197","6","2","12","197","#B79F00"
"198","6","2","12","198","#B79F00"
"199","6","2","10","199","#CFBF55"
"200","6","2","10","200","#CFBF55"
"201","6","2","12","201","#B79F00"
"202","6","2","12","202","#B79F00"
"203","6","2","12","203","#B79F00"
"204","6","2","12","204","#B79F00"
"205","6","2","12","205","#B79F00"
"206","6","2","12","206","#B79F00"
"207","6","2","12","207","#B79F00"
"208","6","2","12","208","#B79F00"
"209","6","2","10","209","#CFBF55"
"210","6","2","10","210","#CFBF55"
"211","6","2","10","211","#CFBF55"
"212","6","2","12","212","#B79F00"
"213","6","2","12","213","#B79F00"
"214","6","2","12","214","#B79F00"
"215","6","2","12","215","#B79F00"
"216","6","2","12","216","#B79F00"
"217","6","2","11","217","#C3AF2A"
"218","6","2","10","218","#CFBF55"
"219","6","2","11","219","#C3AF2A"
"220","6","2","12","220","#B79F00"
"221","6","2","10","221","#CFBF55"
"222","6","2","10","222","#CFBF55"
"223","6","2","12","223","#B79F00"
"224","6","2","10","224","#CFBF55"
"225","6","3","12","225","#00BA38"
"226","6","3","9","226","#7FDC9B"
"227","6","3","12","227","#00BA38"
"228","6","3","12","228","#00BA38"
"229","6","3","12","229","#00BA38"
"230","6","3","11","230","#2AC559"
"231","5","6","6","231","#F783E8"
"232","5","6","6","232","#F783E8"
"233","6","3","12","233","#00BA38"
"234","6","3","12","234","#00BA38"
"235","6","3","12","235","#00BA38"
"236","6","3","12","236","#00BA38"
"237","5","6","6","237","#F783E8"
"238","5","6","6","238","#F783E8"
"239","6","2","8","239","#E7DFAA"
"240","6","2","8","240","#E7DFAA"
"241","6","2","11","241","#C3AF2A"
"242","6","2","12","242","#B79F00"
"243","6","2","9","243","#DBCF7F"
"244","6","2","9","244","#DBCF7F"
"245","6","2","9","245","#DBCF7F"
"246","6","2","9","246","#DBCF7F"
"247","6","2","9","247","#DBCF7F"
"248","6","2","9","248","#DBCF7F"
"249","6","2","10","249","#CFBF55"
"250","6","2","9","250","#DBCF7F"
"251","6","2","9","251","#DBCF7F"
"252","6","2","9","252","#DBCF7F"
"253","6","2","12","253","#B79F00"
"254","6","2","12","254","#B79F00"
"255","6","2","12","255","#B79F00"
"256","6","2","12","256","#B79F00"
"257","5","1","12","257","#F8766D"
"258","5","1","12","258","#F8766D"
"259","5","1","12","259","#F8766D"
"260","5","1","12","260","#F8766D"
"261","5","1","12","261","#F8766D"
"262","5","1","12","262","#F8766D"
"263","5","1","12","263","#F8766D"
"264","5","1","12","264","#F8766D"
"265","5","1","10","265","#F9918A"
"266","5","1","10","266","#F9918A"
"267","5","1","11","267","#F8837B"
"268","5","1","10","268","#F9918A"
"269","5","1","9","269","#FA9F98"
"270","5","1","9","270","#FA9F98"
"271","5","1","12","271","#F8766D"
"272","5","1","9","272","#FA9F98"
"273","5","1","12","273","#F8766D"
"274","5","1","10","274","#F9918A"
"275","5","1","9","275","#FA9F98"
"276","5","1","9","276","#FA9F98"
"277","5","1","12","277","#F8766D"
"278","5","1","12","278","#F8766D"
"279","5","1","12","279","#F8766D"
"280","5","1","12","280","#F8766D"
"281","5","1","12","281","#F8766D"
"282","5","1","12","282","#F8766D"
"283","5","1","9","283","#FA9F98"
"284","5","1","12","284","#F8766D"
"285","5","1","12","285","#F8766D"
"286","5","1","12","286","#F8766D"
"287","5","1","12","287","#F8766D"
"288","5","1","12","288","#F8766D"
"289","5","1","9","289","#FA9F98"
"290","5","1","9","290","#FA9F98"
"291","5","1","9","291","#FA9F98"
"292","5","1","9","292","#FA9F98"
"293","5","1","7","293","#FBBAB6"
"294","5","1","7","294","#FBBAB6"
"295","5","1","11","295","#F8837B"
"296","5","1","7","296","#FBBAB6"
"297","5","1","12","297","#F8766D"
"298","5","1","12","298","#F8766D"
"299","5","1","9","299","#FA9F98"
"300","5","1","8","300","#FAACA7"
"301","5","1","8","301","#FAACA7"
"302","5","1","12","302","#F8766D"
"303","5","1","12","303","#F8766D"
"304","5","1","10","304","#F9918A"
"305","5","1","10","305","#F9918A"
"306","5","1","9","306","#FA9F98"
"307","5","1","10","307","#F9918A"
"308","5","1","12","308","#F8766D"
"309","5","1","12","309","#F8766D"
"310","5","1","10","310","#F9918A"
"311","5","1","11","311","#F8837B"
"312","5","1","10","312","#F9918A"
"313","5","1","11","313","#F8837B"
"314","5","1","11","314","#F8837B"
"315","5","1","12","315","#F8766D"
"316","5","1","12","316","#F8766D"
"317","5","1","12","317","#F8766D"
"318","5","1","12","318","#F8766D"
"319","5","1","12","319","#F8766D"
"320","5","1","12","320","#F8766D"
"321","5","6","6","321","#F783E8"
"322","6","2","8","322","#E7DFAA"
"323","5","6","6","323","#F783E8"
"324","5","6","6","324","#F783E8"
"325","6","2","12","325","#B79F00"
"326","6","2","12","326","#B79F00"
"327","5","6","7","327","#F564E3"
"328","6","2","11","328","#C3AF2A"
"329","5","6","6","329","#F783E8"
"330","5","6","4","330","#FBC1F3"
"331","6","2","9","331","#DBCF7F"
"332","6","2","9","332","#DBCF7F"
"333","5","6","6","333","#F783E8"
"334","5","6","4","334","#FBC1F3"
"335","5","6","5","335","#F9A2EE"
"336","5","6","4","336","#FBC1F3"
"337","5","6","5","337","#F9A2EE"
"338","6","2","8","338","#E7DFAA"
"339","4","5","3","339","#619CFF"
"340","5","1","4","340","#FDE3E1"
"341","6","3","8","341","#AAE8BC"
"342","4","5","3","342","#619CFF"
"343","4","5","3","343","#619CFF"
"344","4","5","3","344","#619CFF"
"345","4","5","2","345","#80AFFF"
"346","4","5","2","346","#80AFFF"
"347","5","1","8","347","#FAACA7"
"348","5","1","8","348","#FAACA7"
"349","5","1","6","349","#FCC8C4"
"350","4","5","2","350","#80AFFF"
"351","4","5","2","351","#80AFFF"
"352","4","5","2","352","#80AFFF"
"353","6","2","11","353","#C3AF2A"
"354","6","2","11","354","#C3AF2A"
"355","6","2","12","355","#B79F00"
"356","6","2","9","356","#DBCF7F"
"357","6","2","9","357","#DBCF7F"
"358","6","2","9","358","#DBCF7F"
"359","6","2","9","359","#DBCF7F"
"360","6","2","9","360","#DBCF7F"
"361","5","6","4","361","#FBC1F3"
"362","6","2","9","362","#DBCF7F"
"363","5","6","4","363","#FBC1F3"
"364","5","6","6","364","#F783E8"
"365","6","3","9","365","#7FDC9B"
"366","6","3","9","366","#7FDC9B"
"367","6","3","9","367","#7FDC9B"
"368","6","3","9","368","#7FDC9B"
"369","5","1","7","369","#FBBAB6"
"370","5","1","7","370","#FBBAB6"
"371","5","1","7","371","#FBBAB6"
"372","5","1","11","372","#F8837B"
"373","4","5","1","373","#A0C3FF"
"374","4","5","1","374","#A0C3FF"
"375","4","5","2","375","#80AFFF"
"376","4","5","2","376","#80AFFF"
"377","4","5","1","377","#A0C3FF"
"378","4","5","2","378","#80AFFF"
"379","4","5","1","379","#A0C3FF"
"380","5","6","7","380","#F564E3"
"381","6","2","12","381","#B79F00"
"382","5","6","7","382","#F564E3"
"383","4","5","1","383","#A0C3FF"
"384","4","5","1","384","#A0C3FF"
"385","4","5","3","385","#619CFF"
"386","4","5","3","386","#619CFF"
"387","5","6","7","387","#F564E3"
"388","5","6","7","388","#F564E3"
"389","6","3","9","389","#7FDC9B"
"390","5","6","4","390","#FBC1F3"
"391","6","2","9","391","#DBCF7F"
"392","6","2","10","392","#CFBF55"
"393","6","3","11","393","#2AC559"
"394","5","6","6","394","#F783E8"
"395","5","1","6","395","#FCC8C4"
"396","4","5","3","396","#619CFF"
"397","5","1","8","397","#FAACA7"
"398","5","1","12","398","#F8766D"
"399","6","2","9","399","#DBCF7F"
"400","4","5","3","400","#619CFF"
"401","6","3","12","401","#00BA38"
"402","6","3","12","402","#00BA38"
"403","6","3","12","403","#00BA38"
"404","6","3","11","404","#2AC559"
"405","6","3","12","405","#00BA38"
"406","6","3","11","406","#2AC559"
"407","6","3","12","407","#00BA38"
"408","6","3","12","408","#00BA38"
"409","6","3","12","409","#00BA38"
"410","6","3","12","410","#00BA38"
"411","6","2","12","411","#B79F00"
"412","5","6","7","412","#F564E3"
"413","5","6","7","413","#F564E3"
"414","5","6","7","414","#F564E3"
"415","5","6","7","415","#F564E3"
"416","5","6","7","416","#F564E3"
"417","4","5","3","417","#619CFF"
"418","5","1","8","418","#FAACA7"
"419","4","5","1","419","#A0C3FF"
"420","4","5","1","420","#A0C3FF"
"421","5","1","5","421","#FCD5D3"
"422","5","1","5","422","#FCD5D3"
"423","5","1","9","423","#FA9F98"
"424","5","1","9","424","#FA9F98"
"425","5","6","7","425","#F564E3"
"426","6","3","10","426","#55D17A"
"427","6","3","12","427","#00BA38"
"428","5","6","7","428","#F564E3"
"429","5","1","4","429","#FDE3E1"
"430","5","1","7","430","#FBBAB6"
"431","4","5","1","431","#A0C3FF"
"432","4","5","1","432","#A0C3FF"
"433","6","2","12","433","#B79F00"
"434","6","2","12","434","#B79F00"
"435","6","2","12","435","#B79F00"
"436","6","2","12","436","#B79F00"
"437","6","2","8","437","#E7DFAA"
"438","6","2","9","438","#DBCF7F"
"439","6","2","9","439","#DBCF7F"
"440","6","2","8","440","#E7DFAA"
"441","6","3","12","441","#00BA38"
"442","6","3","8","442","#AAE8BC"
"443","6","3","10","443","#55D17A"
"444","5","6","5","444","#F9A2EE"
"445","5","6","6","445","#F783E8"
"446","5","6","5","446","#F9A2EE"
"447","5","6","5","447","#F9A2EE"
"448","5","6","5","448","#F9A2EE"
"449","5","1","10","449","#F9918A"
"450","5","1","4","450","#FDE3E1"
"451","5","1","4","451","#FDE3E1"
"452","5","1","9","452","#FA9F98"
"453","4","5","0","453","#BFD7FF"
"454","5","1","6","454","#FCC8C4"
"455","4","5","3","455","#619CFF"
"456","4","5","0","456","#BFD7FF"
"457","5","6","6","457","#F783E8"
"458","5","6","6","458","#F783E8"
"459","4","5","1","459","#A0C3FF"
"460","5","6","7","460","#F564E3"
"461","6","2","9","461","#DBCF7F"
"462","6","2","10","462","#CFBF55"
"463","5","6","6","463","#F783E8"
"464","5","6","5","464","#F9A2EE"
"465","5","1","12","465","#F8766D"
"466","5","1","12","466","#F8766D"
"467","5","1","6","467","#FCC8C4"
"468","5","1","6","468","#FCC8C4"
"469","5","1","6","469","#FCC8C4"
"470","5","1","6","470","#FCC8C4"
"471","5","1","10","471","#F9918A"
"472","5","1","6","472","#FCC8C4"
"473","4","5","3","473","#619CFF"
"474","4","5","3","474","#619CFF"
"475","5","1","4","475","#FDE3E1"
"476","4","5","0","476","#BFD7FF"
"477","5","1","6","477","#FCC8C4"
"478","5","1","12","478","#F8766D"
"479","4","5","0","479","#BFD7FF"
"480","4","5","0","480","#BFD7FF"
"481","4","5","3","481","#619CFF"
"482","4","5","3","482","#619CFF"
"483","4","5","0","483","#BFD7FF"
"484","4","5","0","484","#BFD7FF"
"485","4","5","2","485","#80AFFF"
"486","4","5","2","486","#80AFFF"
"487","5","6","6","487","#F783E8"
"488","4","5","0","488","#BFD7FF"
"489","5","1","6","489","#FCC8C4"
"490","5","1","6","490","#FCC8C4"
"491","5","1","7","491","#FBBAB6"
"492","5","1","4","492","#FDE3E1"
"493","5","1","5","493","#FCD5D3"
"494","5","1","8","494","#FAACA7"
"495","5","1","11","495","#F8837B"
"496","5","1","12","496","#F8766D"
"497","4","5","1","497","#A0C3FF"
"498","4","5","0","498","#BFD7FF"
"499","5","1","5","499","#FCD5D3"
"500","5","1","11","500","#F8837B"
"501","4","5","0","501","#BFD7FF"
"502","4","5","0","502","#BFD7FF"
"503","4","5","0","503","#BFD7FF"
"504","4","5","0","504","#BFD7FF"
"505","6","2","11","505","#C3AF2A"
"506","6","2","8","506","#E7DFAA"
"507","5","6","5","507","#F9A2EE"
"508","6","2","8","508","#E7DFAA"
"509","5","6","7","509","#F564E3"
"510","6","3","10","510","#55D17A"
"511","6","3","10","511","#55D17A"
"512","5","6","7","512","#F564E3"
