"","parent","cluster","depth","cellID","color"
"118","5","1","6","118","#FCC8C4"
"119","4","5","2","119","#80AFFF"
"120","4","5","2","120","#80AFFF"
"121","4","5","0","121","#BFD7FF"
"122","5","1","5","122","#FCD5D3"
"123","5","6","4","123","#FBC1F3"
"124","4","5","0","124","#BFD7FF"
"125","5","1","5","125","#FCD5D3"
"126","4","5","0","126","#BFD7FF"
"127","4","5","3","127","#619CFF"
"128","4","5","0","128","#BFD7FF"
"129","5","1","10","129","#F9918A"
"130","5","1","9","130","#FA9F98"
"131","5","1","12","131","#F8766D"
"132","5","1","9","132","#FA9F98"
"133","5","1","7","133","#FBBAB6"
"134","5","1","7","134","#FBBAB6"
"135","5","1","12","135","#F8766D"
"136","5","1","7","136","#FBBAB6"
"137","5","1","7","137","#FBBAB6"
"138","5","1","7","138","#FBBAB6"
"139","5","1","7","139","#FBBAB6"
"140","5","1","10","140","#F9918A"
"141","5","1","5","141","#FCD5D3"
"142","5","1","7","142","#FBBAB6"
"143","5","1","5","143","#FCD5D3"
"144","5","1","5","144","#FCD5D3"
"145","5","1","8","145","#FAACA7"
"146","5","1","8","146","#FAACA7"
"147","5","1","8","147","#FAACA7"
"148","5","1","5","148","#FCD5D3"
"149","4","5","0","149","#BFD7FF"
"150","4","5","3","150","#619CFF"
"151","5","6","6","151","#F783E8"
"152","6","2","10","152","#CFBF55"
"153","6","2","11","153","#C3AF2A"
"154","6","2","9","154","#DBCF7F"
"155","6","2","12","155","#B79F00"
"156","5","6","6","156","#F783E8"
"157","6","3","10","157","#55D17A"
"158","6","3","10","158","#55D17A"
"159","5","6","6","159","#F783E8"
"160","6","2","12","160","#B79F00"
"161","5","6","6","161","#F783E8"
"162","5","6","6","162","#F783E8"
"163","6","2","11","163","#C3AF2A"
"164","5","6","6","164","#F783E8"
"165","5","6","7","165","#F564E3"
"166","5","6","6","166","#F783E8"
"167","5","6","7","167","#F564E3"
"168","5","6","6","168","#F783E8"
"169","4","5","1","169","#A0C3FF"
"170","5","1","4","170","#FDE3E1"
"171","4","5","1","171","#A0C3FF"
"172","4","5","2","172","#80AFFF"
"173","4","5","1","173","#A0C3FF"
"174","4","5","1","174","#A0C3FF"
"175","5","1","5","175","#FCD5D3"
"176","5","1","7","176","#FBBAB6"
"177","4","5","1","177","#A0C3FF"
"178","5","6","6","178","#F783E8"
"179","4","5","2","179","#80AFFF"
"180","5","1","8","180","#FAACA7"
"181","4","5","1","181","#A0C3FF"
"182","4","5","1","182","#A0C3FF"
"183","5","6","5","183","#F9A2EE"
"184","4","5","1","184","#A0C3FF"
"185","4","5","2","185","#80AFFF"
"186","4","5","2","186","#80AFFF"
"187","6","3","8","187","#AAE8BC"
"188","4","5","2","188","#80AFFF"
"189","6","3","12","189","#00BA38"
"190","6","3","12","190","#00BA38"
"191","5","6","7","191","#F564E3"
"192","5","6","7","192","#F564E3"
"193","4","5","3","193","#619CFF"
"194","4","5","3","194","#619CFF"
"195","5","1","9","195","#FA9F98"
"196","4","5","3","196","#619CFF"
"197","4","5","1","197","#A0C3FF"
"198","5","6","5","198","#F9A2EE"
"199","5","6","4","199","#FBC1F3"
"200","4","5","1","200","#A0C3FF"
"201","5","6","7","201","#F564E3"
"202","5","6","7","202","#F564E3"
"203","5","6","7","203","#F564E3"
"204","5","6","7","204","#F564E3"
"205","6","2","8","205","#E7DFAA"
"206","6","2","9","206","#DBCF7F"
"207","6","2","12","207","#B79F00"
"208","6","2","9","208","#DBCF7F"
"209","4","5","0","209","#BFD7FF"
"210","5","1","6","210","#FCC8C4"
"211","4","5","0","211","#BFD7FF"
"212","4","5","0","212","#BFD7FF"
"213","4","5","3","213","#619CFF"
"214","4","5","2","214","#80AFFF"
"215","4","5","2","215","#80AFFF"
"216","5","1","6","216","#FCC8C4"
"217","4","5","1","217","#A0C3FF"
"218","4","5","1","218","#A0C3FF"
"219","4","5","1","219","#A0C3FF"
"220","4","5","3","220","#619CFF"
"221","5","6","4","221","#FBC1F3"
"222","4","5","1","222","#A0C3FF"
"223","4","5","0","223","#BFD7FF"
"224","4","5","0","224","#BFD7FF"
"225","4","5","0","225","#BFD7FF"
"226","4","5","0","226","#BFD7FF"
"227","4","5","0","227","#BFD7FF"
"228","4","5","2","228","#80AFFF"
"229","5","1","6","229","#FCC8C4"
"230","5","1","6","230","#FCC8C4"
"231","5","1","7","231","#FBBAB6"
"232","5","1","6","232","#FCC8C4"
"233","4","5","3","233","#619CFF"
"234","5","1","8","234","#FAACA7"
"235","4","5","3","235","#619CFF"
"236","4","5","3","236","#619CFF"
"237","5","6","6","237","#F783E8"
"238","4","5","0","238","#BFD7FF"
"239","5","6","6","239","#F783E8"
"240","4","5","0","240","#BFD7FF"
"241","5","6","6","241","#F783E8"
"242","4","5","2","242","#80AFFF"
"243","5","6","7","243","#F564E3"
"244","4","5","2","244","#80AFFF"
"245","5","6","5","245","#F9A2EE"
"246","5","6","5","246","#F9A2EE"
"247","4","5","2","247","#80AFFF"
"248","4","5","3","248","#619CFF"
"249","4","5","3","249","#619CFF"
"250","4","5","0","250","#BFD7FF"
"251","4","5","0","251","#BFD7FF"
"252","4","5","1","252","#A0C3FF"
"253","5","6","5","253","#F9A2EE"
"254","4","5","0","254","#BFD7FF"
"255","4","5","0","255","#BFD7FF"
"256","4","5","1","256","#A0C3FF"
"257","6","3","9","257","#7FDC9B"
"258","6","3","12","258","#00BA38"
"259","6","3","12","259","#00BA38"
"260","6","3","9","260","#7FDC9B"
"261","6","2","9","261","#DBCF7F"
"262","5","6","6","262","#F783E8"
"263","5","6","6","263","#F783E8"
"264","5","6","7","264","#F564E3"
"265","5","6","6","265","#F783E8"
"266","5","6","7","266","#F564E3"
"267","6","3","11","267","#2AC559"
"268","6","3","11","268","#2AC559"
"269","6","2","12","269","#B79F00"
"270","6","2","12","270","#B79F00"
"271","6","2","9","271","#DBCF7F"
"272","5","6","7","272","#F564E3"
"273","6","3","12","273","#00BA38"
"274","6","3","12","274","#00BA38"
"275","6","3","12","275","#00BA38"
"276","6","3","12","276","#00BA38"
"277","6","3","12","277","#00BA38"
"278","6","3","12","278","#00BA38"
"279","6","3","12","279","#00BA38"
"280","6","3","12","280","#00BA38"
"281","6","3","12","281","#00BA38"
"282","6","3","12","282","#00BA38"
"283","6","3","12","283","#00BA38"
"284","6","3","12","284","#00BA38"
"285","6","3","12","285","#00BA38"
"286","6","3","12","286","#00BA38"
"287","6","3","11","287","#2AC559"
"288","6","3","12","288","#00BA38"
"289","5","6","7","289","#F564E3"
"290","6","3","11","290","#2AC559"
"291","5","6","4","291","#FBC1F3"
"292","6","3","10","292","#55D17A"
"293","5","6","6","293","#F783E8"
"294","6","3","12","294","#00BA38"
"295","5","6","4","295","#FBC1F3"
"296","5","6","4","296","#FBC1F3"
"297","5","6","4","297","#FBC1F3"
"298","5","6","4","298","#FBC1F3"
"299","5","6","7","299","#F564E3"
"300","5","6","4","300","#FBC1F3"
"301","6","3","10","301","#55D17A"
"302","6","3","12","302","#00BA38"
"303","5","6","4","303","#FBC1F3"
"304","5","6","6","304","#F783E8"
"305","6","3","12","305","#00BA38"
"306","6","3","12","306","#00BA38"
"307","6","3","12","307","#00BA38"
"308","6","3","12","308","#00BA38"
"309","6","3","12","309","#00BA38"
"310","6","3","12","310","#00BA38"
"311","6","3","12","311","#00BA38"
"312","6","3","12","312","#00BA38"
"313","6","3","12","313","#00BA38"
"314","6","3","12","314","#00BA38"
"315","6","3","10","315","#55D17A"
"316","6","3","10","316","#55D17A"
"317","6","3","11","317","#2AC559"
"318","6","3","12","318","#00BA38"
"319","6","3","11","319","#2AC559"
"320","6","3","10","320","#55D17A"
"321","4","5","1","321","#A0C3FF"
"322","4","5","1","322","#A0C3FF"
"323","5","6","7","323","#F564E3"
"324","6","3","12","324","#00BA38"
"325","5","6","6","325","#F783E8"
"326","5","6","6","326","#F783E8"
"327","4","5","1","327","#A0C3FF"
"328","4","5","1","328","#A0C3FF"
"329","5","1","5","329","#FCD5D3"
"330","4","5","0","330","#BFD7FF"
"331","5","6","5","331","#F9A2EE"
"332","4","5","2","332","#80AFFF"
"333","6","3","9","333","#7FDC9B"
"334","6","3","9","334","#7FDC9B"
"335","4","5","3","335","#619CFF"
"336","4","5","3","336","#619CFF"
"337","5","1","8","337","#FAACA7"
"338","5","1","6","338","#FCC8C4"
"339","5","1","11","339","#F8837B"
"340","5","1","12","340","#F8766D"
"341","4","5","1","341","#A0C3FF"
"342","4","5","1","342","#A0C3FF"
"343","4","5","0","343","#BFD7FF"
"344","5","6","5","344","#F9A2EE"
"345","5","1","8","345","#FAACA7"
"346","5","1","4","346","#FDE3E1"
"347","5","1","12","347","#F8766D"
"348","5","1","8","348","#FAACA7"
"349","5","1","6","349","#FCC8C4"
"350","4","5","0","350","#BFD7FF"
"351","4","5","0","351","#BFD7FF"
"352","4","5","0","352","#BFD7FF"
"353","5","1","7","353","#FBBAB6"
"354","5","1","6","354","#FCC8C4"
"355","5","1","6","355","#FCC8C4"
"356","5","1","6","356","#FCC8C4"
"357","4","5","0","357","#BFD7FF"
"358","4","5","0","358","#BFD7FF"
"359","5","6","5","359","#F9A2EE"
"360","6","3","8","360","#AAE8BC"
"361","4","5","3","361","#619CFF"
"362","4","5","1","362","#A0C3FF"
"363","4","5","0","363","#BFD7FF"
"364","4","5","0","364","#BFD7FF"
"365","5","6","7","365","#F564E3"
"366","4","5","1","366","#A0C3FF"
"367","5","1","8","367","#FAACA7"
"368","5","1","7","368","#FBBAB6"
"369","5","6","6","369","#F783E8"
"370","4","5","0","370","#BFD7FF"
"371","4","5","0","371","#BFD7FF"
"372","4","5","0","372","#BFD7FF"
"373","5","6","4","373","#FBC1F3"
"374","5","6","4","374","#FBC1F3"
"375","4","5","0","375","#BFD7FF"
"376","4","5","0","376","#BFD7FF"
"377","4","5","0","377","#BFD7FF"
"378","4","5","0","378","#BFD7FF"
"379","4","5","2","379","#80AFFF"
"380","5","1","8","380","#FAACA7"
"381","4","5","0","381","#BFD7FF"
"382","4","5","0","382","#BFD7FF"
"383","4","5","0","383","#BFD7FF"
"384","4","5","3","384","#619CFF"
"385","4","5","2","385","#80AFFF"
"386","4","5","2","386","#80AFFF"
"387","4","5","2","387","#80AFFF"
"388","5","1","4","388","#FDE3E1"
"389","6","2","10","389","#CFBF55"
"390","5","6","7","390","#F564E3"
"391","6","3","9","391","#7FDC9B"
"392","6","3","12","392","#00BA38"
"393","6","3","11","393","#2AC559"
"394","6","3","11","394","#2AC559"
"395","6","3","12","395","#00BA38"
"396","6","3","11","396","#2AC559"
"397","6","3","8","397","#AAE8BC"
"398","6","3","8","398","#AAE8BC"
"399","6","3","10","399","#55D17A"
"400","6","3","8","400","#AAE8BC"
"401","6","2","9","401","#DBCF7F"
"402","6","2","9","402","#DBCF7F"
"403","6","2","12","403","#B79F00"
"404","6","2","12","404","#B79F00"
"405","6","2","9","405","#DBCF7F"
"406","6","2","9","406","#DBCF7F"
"407","6","2","12","407","#B79F00"
"408","6","2","12","408","#B79F00"
"409","4","5","3","409","#619CFF"
"410","5","1","9","410","#FA9F98"
"411","4","5","3","411","#619CFF"
"412","5","1","5","412","#FCD5D3"
"413","4","5","3","413","#619CFF"
"414","5","1","9","414","#FA9F98"
"415","4","5","3","415","#619CFF"
"416","4","5","3","416","#619CFF"
"417","6","3","11","417","#2AC559"
"418","6","3","12","418","#00BA38"
"419","6","3","12","419","#00BA38"
"420","6","3","12","420","#00BA38"
"421","6","3","11","421","#2AC559"
"422","5","6","7","422","#F564E3"
"423","5","6","7","423","#F564E3"
"424","5","6","7","424","#F564E3"
"425","6","3","11","425","#2AC559"
"426","6","3","11","426","#2AC559"
"427","5","6","6","427","#F783E8"
"428","6","2","8","428","#E7DFAA"
"429","5","6","7","429","#F564E3"
"430","5","6","7","430","#F564E3"
"431","5","6","7","431","#F564E3"
"432","5","6","7","432","#F564E3"
"433","6","3","12","433","#00BA38"
"434","6","3","8","434","#AAE8BC"
"435","6","3","8","435","#AAE8BC"
"436","6","3","11","436","#2AC559"
"437","6","3","8","437","#AAE8BC"
"438","5","6","6","438","#F783E8"
"439","6","2","8","439","#E7DFAA"
"440","6","2","10","440","#CFBF55"
"441","6","2","12","441","#B79F00"
"442","6","2","12","442","#B79F00"
"443","6","2","11","443","#C3AF2A"
"444","6","2","11","444","#C3AF2A"
"445","6","2","12","445","#B79F00"
"446","6","2","12","446","#B79F00"
"447","6","2","12","447","#B79F00"
"448","6","2","11","448","#C3AF2A"
"449","4","5","0","449","#BFD7FF"
"450","4","5","0","450","#BFD7FF"
"451","4","5","0","451","#BFD7FF"
"452","4","5","2","452","#80AFFF"
"453","5","1","6","453","#FCC8C4"
"454","5","1","6","454","#FCC8C4"
"455","5","1","6","455","#FCC8C4"
"456","5","1","6","456","#FCC8C4"
"457","5","1","6","457","#FCC8C4"
"458","5","1","6","458","#FCC8C4"
"459","5","1","11","459","#F8837B"
"460","5","1","11","460","#F8837B"
"461","5","1","12","461","#F8766D"
"462","5","1","11","462","#F8837B"
"463","5","1","6","463","#FCC8C4"
"464","5","1","11","464","#F8837B"
"465","5","1","6","465","#FCC8C4"
"466","5","1","11","466","#F8837B"
"467","5","1","6","467","#FCC8C4"
"468","5","1","6","468","#FCC8C4"
"469","4","5","0","469","#BFD7FF"
"470","5","6","5","470","#F9A2EE"
"471","4","5","1","471","#A0C3FF"
"472","4","5","1","472","#A0C3FF"
"473","4","5","0","473","#BFD7FF"
"474","4","5","0","474","#BFD7FF"
"475","5","1","5","475","#FCD5D3"
"476","4","5","0","476","#BFD7FF"
"477","5","6","6","477","#F783E8"
"478","4","5","1","478","#A0C3FF"
"479","4","5","0","479","#BFD7FF"
"480","5","1","4","480","#FDE3E1"
"481","5","1","9","481","#FA9F98"
"482","5","1","9","482","#FA9F98"
"483","5","1","12","483","#F8766D"
"484","5","1","8","484","#FAACA7"
"485","5","6","4","485","#FBC1F3"
"486","4","5","3","486","#619CFF"
"487","4","5","3","487","#619CFF"
"488","4","5","3","488","#619CFF"
"489","5","1","12","489","#F8766D"
"490","5","1","8","490","#FAACA7"
"491","5","1","6","491","#FCC8C4"
"492","5","1","8","492","#FAACA7"
"493","5","1","12","493","#F8766D"
"494","5","1","11","494","#F8837B"
"495","5","1","6","495","#FCC8C4"
"496","5","1","6","496","#FCC8C4"
"497","5","1","12","497","#F8766D"
"498","5","1","8","498","#FAACA7"
"499","4","5","3","499","#619CFF"
"500","5","1","8","500","#FAACA7"
"501","5","6","7","501","#F564E3"
"502","5","6","7","502","#F564E3"
"503","5","6","6","503","#F783E8"
"504","4","5","3","504","#619CFF"
"505","6","3","8","505","#AAE8BC"
"506","6","3","8","506","#AAE8BC"
"507","4","5","3","507","#619CFF"
"508","4","5","3","508","#619CFF"
"509","5","1","8","509","#FAACA7"
"510","5","1","12","510","#F8766D"
"511","5","1","8","511","#FAACA7"
"512","5","1","10","512","#F9918A"
